Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 01/31  21:00:00,-6.05,-3.787586814891282,-4.231866224448833,-5.160256041522232,-4.045097252303226,-5.139509512452871,-2.349249103853828,20.68380321390759,273.46396306881036,0.0,19.986351349945004,156.86160837156274,0.0,20.230733102774497,101.80759624976747,0.0,19.93292044164287,156.27497746796286,0.0,20.283431186625634,109.09111037739142,0.0,21.446460845638562,16.29570489713634,1.0154098054364908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,62.163079547013645,0.0,7.771197659359143,0.0,20.385201420832267,0.0033560193688134347,-3.7795329097257078,21.582639973624666,0.4594377161055717,0.0033560193688134347,16.0,81.9999999999917,0.0,0.0,0.0,7.22,0.0,-6.05,0.007633370609653925,0.0015906598361150256,11.5,-6.05,0.007633370609653925,0.0015906598361150256,4.5,7762475.955818206 
 01/31  22:00:00,-5.1875,-3.886077901384065,-4.100423287412925,-4.1417125901820055,-4.0532089118655925,-4.115032019267742,-3.305724366982802,19.358737060411936,157.18401362935742,0.0,18.87672034040613,146.6219902355928,0.0,19.178100173575896,89.70978465662955,0.0,18.83630395068334,145.16080687655986,0.0,19.22613069398745,95.99287271435966,0.0,20.56054642324206,0.14548319590130632,21.658506347410366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,62.163079547013645,0.0,7.771197659359143,0.0,19.171113191844675,0.0032927877485685463,-4.00502958062188,20.36869091280672,0.4594377161055717,0.0032927877485685463,16.0,81.99999999999169,0.0,0.0,0.0,7.22,0.0,-5.1875,0.007633370609653925,0.0013506560365390238,11.5,-5.1875,0.007633370609653925,0.0013506560365390238,4.5,3712475.955818206 
 01/31  23:00:00,-5.55,-3.9591787928395425,-4.114619652742567,-4.088131201744307,-4.105533943795885,-4.08083685001845,-3.828403925577101,18.35499546879813,323.73585066578335,0.0,18.229144012511533,113.33072341036154,0.0,18.518861805643287,65.06600280373203,0.0,18.21231309833152,110.83411383289695,0.0,18.55303204391417,69.67817903382058,0.0,19.9711804688453,0.0,66.00802273430122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,62.163079547013645,0.0,7.771197659359143,0.0,18.184745817398998,0.003277631045031048,-4.037890157118313,19.382356916140733,0.4594377161055717,0.003277631045031048,16.0,81.99999999999169,0.0,0.0,0.0,7.22,0.0,-5.55,0.007633370609653925,0.0013709505828200944,11.5,-5.55,0.007633370609653925,0.0013709505828200944,4.5,3712475.955818206 
 01/31  24:00:00,-5.949999999999999,-4.17809152444482,-4.3122858003107645,-4.280610026767789,-4.312276012917871,-4.275555872293108,-4.235577159803707,17.53845046196473,464.54090571098686,0.0,17.73021966774604,78.99328413663574,0.0,17.99481091454425,40.632633568377344,0.0,17.728967804140492,76.2598986878354,0.0,18.017576331374727,43.393021559776514,0.0,19.555577909773636,0.0,114.48769999651716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,62.163079547013645,0.0,7.771197659359143,0.0,17.33636879548774,0.0032295888910483005,-4.230432870281739,18.534085703803413,0.4594377161055717,0.0032295888910483005,16.0,81.99999999999169,0.0,0.0,0.0,7.22,0.0,-5.949999999999999,0.007633370609653925,0.0014419014742225208,11.5,-5.949999999999999,0.007633370609653925,0.0014419014742225208,4.5,3712475.955818206 
 02/01  01:00:00,-6.35,-4.375473863268449,-4.52865178496302,-4.487856946686001,-4.531413636312969,-4.481298906384158,-4.546884394764432,16.85807123452576,585.1399572694761,0.0,17.32206608628405,49.767539499016436,0.0,17.554702978117305,20.633578377966842,0.0,17.323646291411094,47.8209837286841,0.0,17.568469268452468,21.85016032821096,0.0,19.20712348323534,0.0,154.47622800619115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,62.163079547013645,0.0,7.771197659359143,0.0,16.630711823673018,0.003158828261130086,-4.413988162821251,17.828584611469605,0.4594377161055717,0.003158828261130086,16.0,81.99999999999169,0.0,0.0,0.0,7.22,0.0,-6.35,0.007633370609653925,0.0013146165743369784,11.5,-6.35,0.007633370609653925,0.0013146165743369784,4.5,3712475.955818206 
 02/01  02:00:00,-6.75,-4.6961443432881405,-4.895727626675071,-4.833276250059576,-4.900606137588871,-4.823008542661519,-4.975473659480977,16.278628241792447,684.733695893681,0.0,16.97196993634905,25.31246945744857,0.0,17.17821486336707,4.39842679326614,0.5247310153256421,16.972085055786135,24.387625668101748,0.0,17.18495992423001,4.429821923171005,0.6771240808739094,18.90742247077828,0.0,187.96725084105282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,62.163079547013645,0.0,7.771197659359143,0.0,16.031554105665904,0.003062524641646628,-4.717983078465453,17.229639107528595,0.4594377161055717,0.003062524641646628,16.0,81.99999999999169,0.0,0.0,0.0,7.22,0.0,-6.75,0.007633370609653925,0.0010612855813265602,11.5,-6.75,0.007633370609653925,0.0010612855813265602,4.5,3712475.955818206 
 02/01  03:00:00,-7.15,-5.201236657578608,-5.448720912407678,-5.3582322693193465,-5.4559974182710445,-5.343679711374371,-5.583302523851996,15.783816110367582,774.8248514755228,0.0,16.722219016115343,73.15015768895665,0.0,16.85721674037389,0.0,10.566636506455552,16.72251850168625,72.24661975056034,0.0,16.858235880155235,0.0,11.867479313106742,18.64849964900618,0.0,216.34506718758308,0.0,58.46771901978249,0.0,0.0,73.67584445520026,0.0,72.78201007078181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.46771901978249,73.08464877472812,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,61.71391327651517,0.0006705324028530598,7.771197659359143,0.0,15.518537478397251,0.002938355027785795,-5.2003989670299315,16.71689621038537,0.4594377161055717,0.002938355027785795,16.0,81.9999999999918,0.0,0.0,0.0,7.22,0.0,-7.15,0.007633370609653925,0.0008790259080413969,11.5,-7.15,0.007633370609653925,0.0008790259080413969,4.5,3713103.621312726 
 02/01  04:00:00,-7.6125,-5.818689860553852,-6.105527953371308,-5.98819273411927,-6.115154125630955,-5.969848064576862,-6.289728773363998,15.38023561729269,888.1604550173915,0.0,16.699715618803943,278.3336269945986,0.0,16.700245668053924,48.680945204836405,0.0,16.699887110583184,277.6280698676533,0.0,16.70100342829832,48.64283297253263,0.0,18.422036115545815,0.0,239.005440149867,0.0,431.298261817591,0.0,0.0,318.828235827158,79.75736975995724,316.6785518463933,83.35626244606155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.298261817591,539.1228272719887,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,56.40164481885604,0.003936758779241114,7.771197659359143,0.0,15.088783602404511,0.002791837769158227,-5.794229138428973,16.28746548975408,0.4594377161055717,0.002791837769158227,16.0,81.99999999999329,0.0,0.0,0.0,7.22,0.0,-7.6125,0.007633370609653925,0.000793553759060268,11.5,-7.6125,0.007633370609653925,0.000793553759060268,4.5,3716150.9386711707 
 02/01  05:00:00,-7.425,-6.5239368718930395,-6.833460514256167,-6.694971405090803,-6.8450336810425485,-6.673848206062485,-7.058296120647228,15.079802839743486,1004.2351925006546,0.0,16.699989942957615,380.0425358721417,0.0,16.70005285707042,108.59909295784428,0.0,16.700029382291973,376.6818329254795,0.0,16.70030996442394,108.33033543032934,0.0,18.251346538767017,0.0,249.83128861709872,0.0,902.8473735984271,0.0,0.0,446.8772252782673,159.83001719776144,441.10967998686715,165.47337283976674,0.0,0.0,21.599272424079466,0.0,0.0,0.0,0.0,902.8473735984271,1128.5592169980337,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,48.23814356443803,0.0063705860452668486,7.771197659359143,0.0,14.773783792463282,0.0026312462592071326,-6.47877758531184,16.019383521734454,0.4594377161055717,0.0026312462592071326,16.0,81.9999999999959,0.0,0.00010635898814421812,0.0,7.22,0.0,-7.425,0.007633370609653925,0.0007670627147000704,11.5,-7.425,0.007633370609653925,0.0007670627147000704,4.5,3718401.514292397 
 02/01  06:00:00,-7.575,-7.263532042119094,-7.537307023451758,-7.399244172012093,-7.549348617509033,-7.37941328562097,-7.777544449519302,14.849293105656024,1100.770172562326,0.0,16.69949690135836,388.7291662127331,0.0,16.699414874214916,117.46567834350026,0.0,16.700009923184876,386.0369999503072,0.0,16.699064815215934,117.16274123055939,0.0,18.19630992583469,0.0,245.769372454522,0.0,1190.9498703749334,0.0,0.0,457.3964186799868,170.09202882035035,452.27610948904544,175.81081158998927,0.0,0.0,126.4168483425488,0.0,0.0,0.0,0.0,1190.9498703749334,1488.6873379686667,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,42.56327436911348,0.0072204825248896425,7.771197659359143,0.0,14.527999775880538,0.0024685598811078416,-7.220743727353977,15.999985631618312,0.4594377161055717,0.0024685598811078416,16.0,81.99999999999783,0.0,0.0006875469589809175,0.0,7.22,0.0,-7.575,0.007633370609653925,0.000739926593517342,11.5,-7.575,0.007633370609653925,0.000739926593517342,4.5,3719176.093715103 
 02/01  07:00:00,-7.425,-10.088588770126442,-11.602440345054603,-13.285906385467984,-11.511107634230449,-13.63634252236367,-10.641183039409004,15.320402435324208,2261.574555802369,0.0,20.224164726447462,3623.2974086404092,0.0,20.351839699019074,1673.912067755008,0.0,20.157438685562866,3517.428390540931,0.0,20.37452323017358,1681.9739445778725,0.0,20.51520164654206,2946.9371022774267,0.0,0.0,26859.753976164266,0.0,0.0,4036.127642256571,2002.3627644584917,3908.9446120570137,2050.434476514076,3451.3752407611764,4579.511637398086,3896.413006925609,0.0,0.0,0.0,0.0,25323.746076307525,31654.682595384405,0.0,0.0,7.771197659359142,7.771197659359142,0.0,0.0,69.35765832531511,0.5037353313220667,7.771197659359142,0.0,6.320664945061468,0.0009394886116502474,-17.874287201685988,15.948786336132251,0.4594377161055717,0.0009394886116502474,16.0,81.31653850182323,0.061592013780290486,0.07762543584336792,0.0,7.219999999999999,0.0,4.4999933577159945,0.3816685304826962,0.000719533118911697,11.5,4.4999933577159945,0.3816685304826962,0.000719533118911697,4.5,4186178.552265132 
 02/01  08:00:00,-6.8875,-14.726084149673225,-16.02830856448898,-17.817289009379458,-15.893121626662227,-18.050465191052666,-14.27686382146616,16.19344725099329,2663.6798553196504,0.0,21.917223563411593,3481.530086588657,0.0,22.16726311801382,945.801172565144,0.0,21.889363840991404,3385.2192269291486,0.0,21.996764562677733,1542.8566099325371,0.0,21.754276760966206,2854.887246199899,0.0,0.0,22970.170418695103,0.0,0.0,4058.2323239708485,1408.1529370662977,3938.357225642428,2044.1138989426895,3494.054107988727,4373.345222133846,3856.7554875190203,0.0,0.0,0.0,0.0,22970.170418695103,28712.713023368877,0.0,0.0,7.771197659359142,7.771197659359142,0.0,0.0,70.10019357115561,0.4610695450183186,7.771197659359142,0.0,6.456417725098096,0.0008521891200544631,-18.884427838306003,16.00032219105492,0.4594377161055717,0.0008521891200544631,16.0,82.0,0.05469897014632768,0.07260057853966641,0.0,7.219999999999999,0.0,4.4999918980079805,0.3816685304826962,0.0007505043728564827,11.5,4.4999918980079805,0.3816685304826962,0.0007505043728564827,4.5,4146249.542225018 
 02/01  09:00:00,-5.6375,-11.842333925920716,-8.06833321776669,-9.320191465948739,-7.963286960265621,-9.725359479481513,-6.849744150892484,17.538352109741687,3668.805200834623,0.0,22.201689231687475,791.7705473383535,0.0,23.325381463676322,0.0,646.1087464508024,22.201140523639722,758.1835994760572,0.0,22.20145267228962,319.77555024785204,0.0,22.50311681393731,0.0,675.7396703332121,0.0,10813.394347987676,0.0,0.0,1397.229358233879,0.0,1341.69474367544,838.121798550856,51.82998717740019,3893.8242566117074,3730.9287008374263,0.0,0.0,0.0,0.0,10813.394347987676,13516.742934984593,0.0,0.0,7.771197659359142,7.771197659359142,0.0,0.0,62.933785071231995,0.13640652444035048,7.771197659359142,0.0,6.941600316074326,0.0009711482923036305,-17.584630845699344,15.99940797525942,0.47144697060946494,0.0009711482923036305,16.0,82.0,0.044546724140722804,0.06520501743588102,0.0,7.219999999999999,0.0,4.499948207883032,0.3816685304826962,0.0008288284891479014,11.5,4.499948207883032,0.3816685304826962,0.0008288284891479014,4.5,33638804.03577725 
 02/01  10:00:00,-4.3125,-3.6181929110323434,-1.2378351953087414,-6.6408969338529324,-1.054536288058302,-4.2819563807037255,1.4270497305749226,19.075687478618846,3819.0496893843074,0.0,22.229132893520372,0.0,469.5759163681105,23.898346565789737,0.0,1593.0782454810012,22.201436917507134,0.0,367.9614712317681,22.202124518886773,0.0,189.58387472866096,23.71714871319813,0.0,978.99992746933,0.0,7124.007033627248,0.0,0.0,142.62394445153527,0.0,219.18742386304575,330.25414912391585,0.0,3384.9495510399092,3188.0907478773547,0.0,0.0,0.0,0.0,7124.007033627248,8905.00879203406,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,60.33784493025217,0.07883752523807282,7.771197659359143,0.0,9.70030571694273,0.0017032627719710304,-11.48578411862777,15.998926849873277,0.5986583774432873,0.0017032627719710304,16.0,82.0,0.03529260609270386,0.03982168975945357,0.0,7.22,0.0,4.499638138924285,0.3816685304826962,0.0008563964881801394,11.5,4.499638138924285,0.3816685304826962,0.0008563964881801394,4.5,44035728.07053469 
 02/01  11:00:00,-2.8374999999999995,-0.6432959219066694,1.5704704216392584,-4.623265568212366,1.672608641960721,-1.794341589852933,3.3011303384764252,20.486053983685522,3533.2098250947874,0.0,22.86192078309967,0.0,676.7315510097885,23.898526311170905,0.0,1899.7499371497356,22.450538165975868,0.0,613.2462902405074,22.201118271173204,0.0,406.3584686181988,23.898339551395544,0.0,1569.4833572488476,0.0,5148.199495185272,0.0,0.0,0.0,0.0,0.0,115.05377725475343,0.0,2818.1774578915,2382.566905828062,0.0,0.0,0.0,0.0,5148.199495185272,6435.249368981591,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,57.553908654244744,0.05053330950433177,7.771197659359143,0.0,11.788965431758403,0.0024154029809041752,-7.481226291530162,15.998155190590374,0.7075339892920126,0.0024154029809041752,16.0,82.0,0.026705009762164337,0.023243889454472498,0.0,7.22,0.0,4.498764196907243,0.3816685304826962,0.0008855488238536078,11.5,4.498764196907243,0.3816685304826962,0.0008855488238536078,4.5,45468457.86138893 
 02/01  12:00:00,-1.2,0.20383888297991617,2.2738887425359313,-4.233567210611556,2.2188635839735853,-1.6303123584723818,2.4907233047458064,21.526180193238723,2774.817034362804,0.0,23.663941181335595,0.0,847.6009162989117,23.898420375487177,0.0,1654.310386308171,22.673295457497993,0.0,634.5138768858862,22.20292849380984,0.0,440.54662317515124,23.898063527844748,0.0,1585.2613495279093,0.0,4308.760424556341,0.0,0.0,0.0,0.0,0.0,81.02495607215852,0.0,2189.16893830537,2146.0160852678473,0.0,0.0,0.0,0.0,4308.760424556341,5385.950530695425,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,55.66205484992995,0.039206789011041986,7.771197659359143,0.0,12.02902459402901,0.0025200298469452063,-6.975774016486948,15.999466682738223,0.6902822746682052,0.0025200298469452063,16.0,82.0,0.01867052392295937,0.020139254773876552,0.0,7.22,0.0,4.499387482761751,0.3816685304826962,0.0008288588617161972,11.5,4.499387482761751,0.3816685304826962,0.0008288588617161972,4.5,44088697.656691134 
 02/01  13:00:00,0.4625000000000001,-1.0254826498635294,-1.5100752773105552,-6.317646898396608,-0.5229535952516569,-4.701292238873344,0.8546877558446446,22.232118890168014,1863.7661777374997,0.0,23.89792031517758,0.0,1165.1456850180339,23.898989181756264,0.0,971.5396994894136,22.286045680401738,0.0,598.4422120479301,22.202810378913213,0.0,302.79942018689616,23.89889875464601,0.0,982.4162231805669,0.0,4530.423020845947,0.0,0.0,0.0,0.0,0.0,219.11376571743583,0.0,1550.7585093251564,2690.3968855359262,0.0,0.0,0.0,0.0,4530.423020845947,5663.028776057434,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,56.970810379882884,0.04321356706365942,7.771197659359143,0.0,10.248238597765218,0.001986757830527182,-9.686247440305317,15.98578073791489,0.5661000266133659,0.001986757830527182,16.0,81.25334359646834,0.011866768411783735,0.030151603265402182,0.0,7.22,0.0,4.499752583805027,0.3816685304826962,0.0008442790996053726,11.5,4.499752583805027,0.3816685304826962,0.0008442790996053726,4.5,39923240.158822015 
 02/01  14:00:00,-1.65,-1.9480096781981902,-2.7635136235439024,-2.465804664446138,-0.001440003229058462,-2.845180139460336,0.5248147788796124,23.11600919842371,1718.629680639152,0.0,23.89861569389249,0.0,2244.971159897305,23.857859923420875,0.0,688.7148755675913,22.78638063413744,0.0,644.3853020391679,22.2384630125351,0.0,518.1731921597257,23.898566413451853,0.0,1908.7815899483703,0.0,3243.17024478901,0.0,0.0,0.0,0.0,0.0,6.315182119450632,0.0,2364.817323265841,962.0744932635475,0.0,0.0,0.0,0.0,3243.17024478901,4053.9628059862625,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,54.45817707072471,0.02810180112344917,7.771197659359143,0.0,13.966099588397142,0.0026408757281814873,-6.469886901578958,15.998051464174234,0.7826372181091553,0.0026408757281814873,16.0,82.0,0.0211104121628397,0.006963626001574078,0.0,7.22,0.0,4.499465390936133,0.3816685304826962,0.0014296557979507469,11.5,4.499465390936133,0.3816685304826962,0.0014296557979507469,4.5,42841411.21681663 
 02/01  15:00:00,-3.3,0.15422994882859017,-0.8938742663524447,1.3588930409093127,3.386755740506981,0.2122948487886143,2.0344607741277594,23.762407128369382,1444.0837224344941,0.0,24.279336384936233,0.0,2706.1455960397416,23.51604976923605,0.0,565.6135034007937,22.93038104468731,0.0,656.3161750215855,22.481013459321712,0.0,543.0855858511769,23.898082299188772,0.0,2274.8905734382956,0.0,3158.3988752040195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.30211142331,74.7430231284093,0.0,0.0,0.0,0.0,3158.3988752040195,3947.9985940050237,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,56.55974153351544,0.029663585270046797,7.771197659359143,0.0,15.168639194566026,0.0031751394747784735,-4.331727342010272,16.03206080179474,0.8605849546402197,0.0031751394747784735,16.0,82.0,0.029247223957061513,0.00041636131298062787,0.0,7.22,0.0,4.4998501865158165,0.3816685304826962,0.001614791959144836,11.5,4.4998501865158165,0.3816685304826962,0.001614791959144836,4.5,43860198.416927725 
 02/01  16:00:00,-3.675,1.901429090745933,0.44825058816465374,2.6207915822394043,5.143681545568514,1.814397493823423,3.1945482953566096,24.050485396196613,1344.9439441722252,0.0,24.638224157304762,0.0,2810.141824616617,22.960839645305697,0.0,520.4783640855255,22.762518407208937,0.0,636.6361241407903,22.95823440770411,0.0,579.7412284467975,23.897543950794173,0.0,2192.1164109008087,0.0,3171.8114601894845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144.1953609221837,4.013423789055102,0.0,0.0,0.0,0.0,3171.8114601894845,3964.7643252368557,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,57.88054963015554,0.03144036593707938,7.771197659359143,0.0,15.298985221866438,0.0035386806886542788,-3.0525234144292526,16.083412638206394,0.8516182331640192,0.0035386806886542788,16.0,82.0,0.031422049337846675,0.000018316599232692972,0.0,7.22,0.0,4.49943926943369,0.3816685304826962,0.0015809442514817767,11.5,4.49943926943369,0.3816685304826962,0.0015809442514817767,4.5,42047223.91948463 
 02/01  17:00:00,-4.2125,2.737507464159851,0.9880956840792938,2.8875490984458176,5.720443351094356,2.6179209868820275,4.110503039598518,23.96988087458901,1322.2518442785213,0.0,24.256082878740003,0.0,2637.9341413688326,22.389008917618312,0.0,483.10516598777724,22.39409926722392,0.0,609.1601666435254,23.297741377378266,0.0,615.1676242295208,23.897395436909495,0.0,2038.8331945090113,0.0,3524.055051067311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.45892183851,190.50661502505557,0.0,0.0,0.0,0.0,3524.055051067311,4405.068813834139,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,58.476511800405696,0.035807425322001075,7.771197659359143,0.0,14.979892534289966,0.003639391332541374,-2.718224585019723,16.00466580831899,0.8205750356718393,0.003639391332541374,16.0,82.0,0.034695821410758464,0.0011116039112426149,0.0,7.22,0.0,4.499587150897592,0.3816685304826962,0.0014947357934750806,11.5,4.499587150897592,0.3816685304826962,0.0014947357934750806,4.5,38403270.341256924 
 02/01  18:00:00,-5.8375,3.450816119161256,3.0696246200723185,1.947798068870754,5.423994554493756,1.7524841693315827,3.7616623879873536,23.462612675604227,1386.0830682929936,0.0,23.811367691760776,0.0,927.0343915830898,22.20330271287412,0.0,378.9475341906434,22.21541643713904,0.0,532.2895085898308,22.563635808795343,0.0,552.4378334198883,23.89780043366986,0.0,2038.1382754179813,0.0,6159.030998301627,0.0,0.0,0.0,88.92224337894228,58.66002838295326,0.0,0.0,3974.143614307185,1976.4776037371175,0.0,0.0,0.0,0.0,6159.030998301627,7698.788747877032,0.0,0.0,7.771197659359143,7.771197659359143,0.0,0.0,59.38611964645382,0.06537065107089512,7.771197659359143,0.0,11.89940324159445,0.0030596684848291597,-4.773897560523037,16.00855071720642,0.6226163435317653,0.0030596684848291597,16.0,82.0,0.04624812703206506,0.01843255870946463,0.0,7.22,0.0,4.499797750842953,0.3816685304826962,0.0013160642792778383,11.5,4.499797750842953,0.3816685304826962,0.0013160642792778383,4.5,38194582.333446026 
