Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/03  01:00:00,1409879026.846705,38694479.62202592,836730825.2177298 
 01/03  02:00:00,1398556486.2249787,36545657.73145594,836730825.2177298 
 01/03  03:00:00,1391555246.772994,36545657.73145594,836730825.2177298 
 01/03  04:00:00,1381979553.5395737,36545657.73145594,836730825.2177298 
 01/03  05:00:00,1379057697.2358155,36545657.73145594,836730825.2177298 
 01/03  06:00:00,1548341455.1304622,38137022.65685523,836730825.2177298 
 01/03  07:00:00,2120723270.951893,88762776.67582561,941093873.7368754 
 01/03  08:00:00,2237306168.3636856,279633605.7481395,941093873.7368754 
 01/03  09:00:00,3427430221.7212987,776316896.3826163,1524590982.1435692 
 01/03  10:00:00,3419602578.1585226,766185691.1926992,1524590982.1435692 
 01/03  11:00:00,3428442319.113108,766134049.2768176,1524590982.1435692 
 01/03  12:00:00,3623063278.929016,766134049.2768176,1524590982.1435692 
 01/03  13:00:00,3368780575.207629,766134049.2768176,1407891560.4622302 
 01/03  14:00:00,3623336850.4524326,766134049.2768176,1524590982.1435692 
 01/03  15:00:00,3718999107.075798,766134049.2768176,1524590982.1435692 
 01/03  16:00:00,3817571133.949033,767677295.3575858,1524590982.1435692 
 01/03  17:00:00,3955231247.639078,785558887.5715864,1524590982.1435692 
 01/03  18:00:00,2992384394.7665935,483237718.91769034,1057793295.4182142 
 01/03  19:00:00,2689875777.025942,296653033.108991,941093873.7368754 
 01/03  20:00:00,2448085867.674172,296653033.108991,941093873.7368754 
 01/03  21:00:00,2294311998.957306,197765105.62937143,941093873.7368754 
 01/03  22:00:00,2180772005.7452106,197765105.62937143,941093873.7368754 
 01/03  23:00:00,1680665251.4294913,98887927.4796197,941093873.7368754 
 01/03  24:00:00,1561033876.5825887,49438589.07487582,941093873.7368754 
 01/04  01:00:00,1387523128.1708703,38694479.62202592,836730825.2177298 
 01/04  02:00:00,1379734520.119074,36545657.73145594,836730825.2177298 
 01/04  03:00:00,1379538042.444551,36545657.73145594,836730825.2177298 
 01/04  04:00:00,1378357829.048961,36545657.73145594,836730825.2177298 
 01/04  05:00:00,1376869722.4719746,36545657.73145594,836730825.2177298 
 01/04  06:00:00,1542642199.2105649,38137022.65685523,836730825.2177298 
 01/04  07:00:00,2119355212.9432578,88762776.67582561,941093873.7368754 
 01/04  08:00:00,2232075228.048483,279666506.59585273,941093873.7368754 
 01/04  09:00:00,3441303123.2972403,776483887.7921437,1524590982.1435692 
 01/04  10:00:00,3413096644.1036086,766187374.0659232,1524590982.1435692 
 01/04  11:00:00,3371595655.4367642,766134049.2768176,1524590982.1435692 
 01/04  12:00:00,3575971663.231849,766134049.2768176,1524590982.1435692 
 01/04  13:00:00,3280689971.721597,766134049.2768176,1407891560.4622302 
 01/04  14:00:00,3510097443.252738,766134049.2768176,1524590982.1435692 
 01/04  15:00:00,3588403767.312252,766134049.2768176,1524590982.1435692 
 01/04  16:00:00,3600595178.926599,768061171.841798,1524590982.1435692 
 01/04  17:00:00,3779369347.4511127,786479873.9363433,1524590982.1435692 
 01/04  18:00:00,2953990198.069761,485740941.4852057,1057793295.4182142 
 01/04  19:00:00,2617633461.1461573,296653033.108991,941093873.7368754 
 01/04  20:00:00,2436086529.0784016,296653033.108991,941093873.7368754 
 01/04  21:00:00,2292222065.177474,197765105.62937143,941093873.7368754 
 01/04  22:00:00,2185731722.5263686,197765105.62937143,941093873.7368754 
 01/04  23:00:00,1695968369.150956,98887927.4796197,941093873.7368754 
 01/04  24:00:00,1562759401.6454363,49438589.07487582,941093873.7368754 
 01/05  01:00:00,1385047783.1469102,38694479.62202592,836730825.2177298 
 01/05  02:00:00,1379766299.4808977,36545657.73145594,836730825.2177298 
 01/05  03:00:00,1379743309.3326018,36545657.73145594,836730825.2177298 
 01/05  04:00:00,1379094337.29743,36545657.73145594,836730825.2177298 
 01/05  05:00:00,1377393315.3114746,36545657.73145594,836730825.2177298 
 01/05  06:00:00,1542544025.942792,38137022.65685523,836730825.2177298 
 01/05  07:00:00,2118994901.5189538,88762776.67582561,941093873.7368754 
 01/05  08:00:00,2233386058.758204,279697038.1852708,941093873.7368754 
 01/05  09:00:00,3456334136.6200047,776566353.1916863,1524590982.1435692 
 01/05  10:00:00,3449730546.435729,766187812.2595317,1524590982.1435692 
 01/05  11:00:00,3414021071.222235,766134049.2768176,1524590982.1435692 
 01/05  12:00:00,3568636959.043071,766134049.2768176,1524590982.1435692 
 01/05  13:00:00,3368237614.6071243,766134049.2768176,1407891560.4622302 
 01/05  14:00:00,3676949417.033926,766134049.2768176,1524590982.1435692 
 01/05  15:00:00,3786811828.8860393,766134049.2768176,1524590982.1435692 
 01/05  16:00:00,3844052654.6766233,767644962.7387521,1524590982.1435692 
 01/05  17:00:00,3960022914.7306976,784017154.3845294,1524590982.1435692 
 01/05  18:00:00,2990266763.128122,482917697.53296125,1057793295.4182142 
 01/05  19:00:00,2699017379.3487287,296653033.108991,941093873.7368754 
 01/05  20:00:00,2523977213.121183,296653033.108991,941093873.7368754 
 01/05  21:00:00,2350233699.4293447,197765105.62937143,941093873.7368754 
 01/05  22:00:00,2233778483.2229342,197765105.62937143,941093873.7368754 
 01/05  23:00:00,1726915307.8008652,98887927.4796197,941093873.7368754 
 01/05  24:00:00,1608063966.3295753,49438589.07487582,941093873.7368754 
 01/06  01:00:00,1437499244.6884906,38694479.62202592,836730825.2177298 
 01/06  02:00:00,1428707426.6102517,36545657.73145594,836730825.2177298 
 01/06  03:00:00,1422021093.4410763,36545657.73145594,836730825.2177298 
 01/06  04:00:00,1419637270.1069858,36545657.73145594,836730825.2177298 
 01/06  05:00:00,1422297383.9807103,36545657.73145594,836730825.2177298 
 01/06  06:00:00,1590962107.4676404,38137022.65685523,836730825.2177298 
 01/06  07:00:00,2237957722.413077,88762776.67582561,941093873.7368754 
 01/06  08:00:00,2341405008.0644584,287750246.80178064,941093873.7368754 
 01/06  09:00:00,3534689846.7973437,780458579.0939331,1524590982.1435692 
 01/06  10:00:00,3442818931.809221,767472746.8948953,1524590982.1435692 
 01/06  11:00:00,3369240862.0897617,766134049.2768176,1524590982.1435692 
 01/06  12:00:00,3497860948.9324713,766134049.2768176,1524590982.1435692 
 01/06  13:00:00,3316674734.2456856,766134049.2768176,1407891560.4622302 
 01/06  14:00:00,3586413886.9871902,766134049.2768176,1524590982.1435692 
 01/06  15:00:00,3699656117.9282227,766134049.2768176,1524590982.1435692 
 01/06  16:00:00,3700950626.785471,768564483.2628165,1524590982.1435692 
 01/06  17:00:00,3830927513.5615134,786829997.4823973,1524590982.1435692 
 01/06  18:00:00,2960670789.282691,483764905.8279105,1057793295.4182142 
 01/06  19:00:00,2674014325.6230726,296653033.108991,941093873.7368754 
 01/06  20:00:00,2514374791.839794,296653033.108991,941093873.7368754 
 01/06  21:00:00,2365717014.661094,197765105.62937143,941093873.7368754 
 01/06  22:00:00,2248542723.479828,197765105.62937143,941093873.7368754 
 01/06  23:00:00,1732488866.9617903,98887927.4796197,941093873.7368754 
 01/06  24:00:00,1594525262.1981204,49438589.07487582,941093873.7368754 
 01/07  01:00:00,1317164177.6220584,38694479.62202592,746122165.6661776 
 01/07  02:00:00,1298685923.5378275,36545657.73145594,746122165.6661776 
 01/07  03:00:00,1294079406.0323868,36545657.73145594,746122165.6661776 
 01/07  04:00:00,1286901965.6547112,36545657.73145594,746122165.6661776 
 01/07  05:00:00,1283249427.570271,36545657.73145594,746122165.6661776 
 01/07  06:00:00,1428075975.699946,36545657.73145594,746122165.6661776 
 01/07  07:00:00,2104610316.7628329,88762776.67582561,941093873.7368754 
 01/07  08:00:00,2040570504.392847,93241581.92085226,941093873.7368754 
 01/07  09:00:00,2299192387.4101486,258796860.5917543,1057793295.4182142 
 01/07  10:00:00,2179438668.2048273,255395272.82382292,1057793295.4182142 
 01/07  11:00:00,2035389490.3296585,255377965.44577354,1057793295.4182142 
 01/07  12:00:00,2111368034.344338,255377965.44577354,1057793295.4182142 
 01/07  13:00:00,1922816092.917888,127688982.72288677,882744162.896206 
 01/07  14:00:00,2037782535.997256,127688982.72288677,882744162.896206 
 01/07  15:00:00,2055416566.8321092,127688982.72288677,882744162.896206 
 01/07  16:00:00,2057448542.9460363,127910914.45807752,882744162.896206 
 01/07  17:00:00,2219968549.5372405,130435901.70167187,882744162.896206 
 01/07  18:00:00,2223935397.5236454,48264921.03486599,824394452.0555365 
 01/07  19:00:00,1922719757.4957886,49438589.07487582,824394452.0555365 
 01/07  20:00:00,1694381838.7748227,38694479.62202592,746122165.6661776 
 01/07  21:00:00,1629484422.5670483,36545657.73145594,746122165.6661776 
 01/07  22:00:00,1524206884.5990791,36545657.73145594,746122165.6661776 
 01/07  23:00:00,1443057476.833919,36545657.73145594,746122165.6661776 
 01/07  24:00:00,1365589949.502921,36545657.73145594,746122165.6661776 
 01/08  01:00:00,1296340677.0553916,36545657.73145594,746122165.6661776 
 01/08  02:00:00,1283527812.724508,36545657.73145594,746122165.6661776 
 01/08  03:00:00,1283134289.6522229,36545657.73145594,746122165.6661776 
 01/08  04:00:00,1282269307.0152705,36545657.73145594,746122165.6661776 
 01/08  05:00:00,1280825131.5906053,36545657.73145594,746122165.6661776 
 01/08  06:00:00,1346433517.7093346,36545657.73145594,746122165.6661776 
 01/08  07:00:00,1694967765.500054,47289767.18430585,824394452.0555365 
 01/08  08:00:00,1653942404.3557172,46950098.19350556,824394452.0555365 
 01/08  09:00:00,1626822143.5977206,42908212.6624348,824394452.0555365 
 01/08  10:00:00,1509102738.248962,42559924.65578557,824394452.0555365 
 01/08  11:00:00,1372743949.6534696,42559924.65578557,824394452.0555365 
 01/08  12:00:00,1455425946.22012,42559924.65578557,824394452.0555365 
 01/08  13:00:00,1675028417.9069583,42559924.65578557,824394452.0555365 
 01/08  14:00:00,1746694874.971759,42559924.65578557,824394452.0555365 
 01/08  15:00:00,1750472415.7274199,42559924.65578557,824394452.0555365 
 01/08  16:00:00,1776689021.8309054,42601088.11259615,824394452.0555365 
 01/08  17:00:00,1835566832.3923345,43456187.6118966,824394452.0555365 
 01/08  18:00:00,1849704840.528388,48238366.018855795,824394452.0555365 
 01/08  19:00:00,1834939652.011571,38694479.62202592,746122165.6661776 
 01/08  20:00:00,1664937900.7783968,36545657.73145594,746122165.6661776 
 01/08  21:00:00,1630193809.166121,36545657.73145594,746122165.6661776 
 01/08  22:00:00,1525896500.8996956,36545657.73145594,746122165.6661776 
 01/08  23:00:00,1426419070.9179857,36545657.73145594,746122165.6661776 
 01/08  24:00:00,1346115648.3668954,36545657.73145594,746122165.6661776 
 01/09  01:00:00,1378917607.682581,36545657.73145594,836730825.2177298 
 01/09  02:00:00,1375945034.8451433,36545657.73145594,836730825.2177298 
 01/09  03:00:00,1375186165.7319064,36545657.73145594,836730825.2177298 
 01/09  04:00:00,1374239851.258147,36545657.73145594,836730825.2177298 
 01/09  05:00:00,1373379037.739518,36545657.73145594,836730825.2177298 
 01/09  06:00:00,1574729562.7742114,38137022.65685523,836730825.2177298 
 01/09  07:00:00,2102032405.5622914,88762776.67582561,941093873.7368754 
 01/09  08:00:00,2236720751.5729885,279701597.62704605,941093873.7368754 
 01/09  09:00:00,3347092560.724344,776247839.87391,1524590982.1435692 
 01/09  10:00:00,3329942263.982636,766184898.4164271,1524590982.1435692 
 01/09  11:00:00,3304230459.9874663,766134049.2768176,1524590982.1435692 
 01/09  12:00:00,3458958276.418582,766134049.2768176,1524590982.1435692 
 01/09  13:00:00,3305623736.224394,766134049.2768176,1407891560.4622302 
 01/09  14:00:00,3574712321.986535,766134049.2768176,1524590982.1435692 
 01/09  15:00:00,3656623551.9079,766134049.2768176,1524590982.1435692 
 01/09  16:00:00,3710684325.19208,767240552.4710547,1524590982.1435692 
 01/09  17:00:00,3878999994.8815026,782430808.5310755,1524590982.1435692 
 01/09  18:00:00,2973863090.2136574,482209042.917909,1057793295.4182142 
 01/09  19:00:00,2703747112.4576406,296653033.108991,941093873.7368754 
 01/09  20:00:00,2527238512.0592647,296653033.108991,941093873.7368754 
 01/09  21:00:00,2339559412.1001205,197765105.62937143,941093873.7368754 
 01/09  22:00:00,2183686387.524986,197765105.62937143,941093873.7368754 
 01/09  23:00:00,1690921218.5078137,98887927.4796197,941093873.7368754 
 01/09  24:00:00,1561862919.8226748,49438589.07487582,941093873.7368754 
 01/10  01:00:00,1384849824.2868984,38694479.62202592,836730825.2177298 
 01/10  02:00:00,1380909914.043147,36545657.73145594,836730825.2177298 
 01/10  03:00:00,1379552127.035881,36545657.73145594,836730825.2177298 
 01/10  04:00:00,1376819578.0981488,36545657.73145594,836730825.2177298 
 01/10  05:00:00,1375283327.2832177,36545657.73145594,836730825.2177298 
 01/10  06:00:00,1526490720.1993663,38137022.65685523,836730825.2177298 
 01/10  07:00:00,2102601183.766061,88762776.67582561,941093873.7368754 
 01/10  08:00:00,2231789013.2518687,279662005.77238774,941093873.7368754 
 01/10  09:00:00,3376683003.6030693,775257013.288705,1524590982.1435692 
 01/10  10:00:00,3377173679.7653437,766182845.08073,1524590982.1435692 
 01/10  11:00:00,3352062587.1993046,766134049.2768176,1524590982.1435692 
 01/10  12:00:00,3513487015.375991,766134049.2768176,1524590982.1435692 
 01/10  13:00:00,3345595447.805747,766134049.2768176,1407891560.4622302 
 01/10  14:00:00,3626508521.0291033,766134049.2768176,1524590982.1435692 
 01/10  15:00:00,3735280219.1489964,766134049.2768176,1524590982.1435692 
 01/10  16:00:00,3808172453.64889,766883166.4833168,1524590982.1435692 
 01/10  17:00:00,3938606766.5739346,781996808.067428,1524590982.1435692 
 01/10  18:00:00,2990267756.609495,482105573.36442274,1057793295.4182142 
 01/10  19:00:00,2703799453.5305905,296653033.108991,941093873.7368754 
 01/10  20:00:00,2528661017.9545827,296653033.108991,941093873.7368754 
 01/10  21:00:00,2316242003.5610685,197765105.62937143,941093873.7368754 
 01/10  22:00:00,2213823510.0053573,197765105.62937143,941093873.7368754 
 01/10  23:00:00,1724370499.6957483,98887927.4796197,941093873.7368754 
 01/10  24:00:00,1559703092.257213,49438589.07487582,941093873.7368754 
 01/11  01:00:00,1386793309.0399735,38694479.62202592,836730825.2177298 
 01/11  02:00:00,1384802644.5781615,36545657.73145594,836730825.2177298 
 01/11  03:00:00,1380394051.4492955,36545657.73145594,836730825.2177298 
 01/11  04:00:00,1379702881.4414186,36545657.73145594,836730825.2177298 
 01/11  05:00:00,1379473549.1847606,36545657.73145594,836730825.2177298 
 01/11  06:00:00,1537045307.950017,38137022.65685523,836730825.2177298 
 01/11  07:00:00,2113367840.3298674,88762776.67582561,941093873.7368754 
 01/11  08:00:00,2231267421.896174,279751881.87701404,941093873.7368754 
 01/11  09:00:00,3436283997.096619,776471477.7691035,1524590982.1435692 
 01/11  10:00:00,3422100173.2959614,766186330.6813507,1524590982.1435692 
 01/11  11:00:00,3450615020.6939545,766134049.2768176,1524590982.1435692 
 01/11  12:00:00,3622405560.8323164,766134049.2768176,1524590982.1435692 
 01/11  13:00:00,3417030940.6846557,766134049.2768176,1407891560.4622302 
 01/11  14:00:00,3735560293.6523714,766134049.2768176,1524590982.1435692 
 01/11  15:00:00,3804616405.9735723,766134049.2768176,1524590982.1435692 
 01/11  16:00:00,3866460168.47074,766880105.5555615,1524590982.1435692 
 01/11  17:00:00,4058191516.726736,781958347.6574492,1524590982.1435692 
 01/11  18:00:00,3020601002.63176,481908388.3206027,1057793295.4182142 
 01/11  19:00:00,2712144726.040445,296653033.108991,941093873.7368754 
 01/11  20:00:00,2564698685.0016704,296653033.108991,941093873.7368754 
 01/11  21:00:00,2396092897.573461,197765105.62937143,941093873.7368754 
 01/11  22:00:00,2290244159.8596153,197765105.62937143,941093873.7368754 
 01/11  23:00:00,1738245833.4059906,98887927.4796197,941093873.7368754 
 01/11  24:00:00,1578488549.3253272,49438589.07487582,941093873.7368754 
 01/12  01:00:00,1407629186.439655,38694479.62202592,836730825.2177298 
 01/12  02:00:00,1409881816.745161,36545657.73145594,836730825.2177298 
 01/12  03:00:00,1401167092.949886,36545657.73145594,836730825.2177298 
 01/12  04:00:00,1401867364.8853235,36545657.73145594,836730825.2177298 
 01/12  05:00:00,1396209352.3832283,36545657.73145594,836730825.2177298 
 01/12  06:00:00,1547487793.178507,38137022.65685523,836730825.2177298 
 01/12  07:00:00,2144709421.3753963,88762776.67582561,941093873.7368754 
 01/12  08:00:00,2242434119.754508,281391229.67348635,941093873.7368754 
 01/12  09:00:00,3493544160.8845162,779179975.2486235,1524590982.1435692 
 01/12  10:00:00,3480082661.278544,766707522.1618004,1524590982.1435692 
 01/12  11:00:00,3467755792.6066155,766134049.2768176,1524590982.1435692 
 01/12  12:00:00,3651887960.965878,766134049.2768176,1524590982.1435692 
 01/12  13:00:00,3448505018.422259,766134049.2768176,1407891560.4622302 
 01/12  14:00:00,3780338791.7352905,766134049.2768176,1524590982.1435692 
 01/12  15:00:00,3879139172.428747,766134049.2768176,1524590982.1435692 
 01/12  16:00:00,3946702384.4828644,766837031.9472147,1524590982.1435692 
 01/12  17:00:00,4153737763.7462316,781484568.7168238,1524590982.1435692 
 01/12  18:00:00,3056186130.5724936,481789573.18660337,1057793295.4182142 
 01/12  19:00:00,2721009324.9122515,296653033.108991,941093873.7368754 
 01/12  20:00:00,2579713602.068555,296653033.108991,941093873.7368754 
 01/12  21:00:00,2427777760.9690866,197765105.62937143,941093873.7368754 
 01/12  22:00:00,2285735987.897318,197765105.62937143,941093873.7368754 
 01/12  23:00:00,1774417258.3046746,98887927.4796197,941093873.7368754 
 01/12  24:00:00,1609551106.7217233,49438589.07487582,941093873.7368754 
 01/13  01:00:00,1406718127.1791594,38694479.62202592,836730825.2177298 
 01/13  02:00:00,1396073832.2450628,36545657.73145594,836730825.2177298 
 01/13  03:00:00,1392413314.350665,36545657.73145594,836730825.2177298 
 01/13  04:00:00,1390738914.7086642,36545657.73145594,836730825.2177298 
 01/13  05:00:00,1390631293.7066357,36545657.73145594,836730825.2177298 
 01/13  06:00:00,1570504838.5538511,38137022.65685523,836730825.2177298 
 01/13  07:00:00,2218704936.0279083,88762776.67582561,941093873.7368754 
 01/13  08:00:00,2345948333.6991506,279741803.8668974,941093873.7368754 
 01/13  09:00:00,3599853517.125487,776474939.3680917,1524590982.1435692 
 01/13  10:00:00,3555400761.9161634,766186451.8709826,1524590982.1435692 
 01/13  11:00:00,3568645922.2410684,766134049.2768176,1524590982.1435692 
 01/13  12:00:00,3768456344.9931426,766134049.2768176,1524590982.1435692 
 01/13  13:00:00,3508201275.437666,766134049.2768176,1407891560.4622302 
 01/13  14:00:00,3829005447.056752,766134049.2768176,1524590982.1435692 
 01/13  15:00:00,3880711758.487432,766134049.2768176,1524590982.1435692 
 01/13  16:00:00,3986380314.513407,767486668.1944387,1524590982.1435692 
 01/13  17:00:00,4160420075.1385555,781935193.1257926,1524590982.1435692 
 01/13  18:00:00,3049253135.203575,481216874.3907548,1057793295.4182142 
 01/13  19:00:00,2720034414.474586,296653033.108991,941093873.7368754 
 01/13  20:00:00,2577079698.4054694,296653033.108991,941093873.7368754 
 01/13  21:00:00,2464448220.1189513,197765105.62937143,941093873.7368754 
 01/13  22:00:00,2364130036.345212,197765105.62937143,941093873.7368754 
 01/13  23:00:00,1799897520.775187,98887927.4796197,941093873.7368754 
 01/13  24:00:00,1662154007.4928818,49438589.07487582,941093873.7368754 
 01/14  01:00:00,1373870312.6696541,38694479.62202592,746122165.6661776 
 01/14  02:00:00,1352130055.335916,36545657.73145594,746122165.6661776 
 01/14  03:00:00,1332712852.3056095,36545657.73145594,746122165.6661776 
 01/14  04:00:00,1321902336.2999969,36545657.73145594,746122165.6661776 
 01/14  05:00:00,1307719969.7375476,36545657.73145594,746122165.6661776 
 01/14  06:00:00,1457225612.3360493,36545657.73145594,746122165.6661776 
 01/14  07:00:00,2124939342.1894665,88762776.67582561,941093873.7368754 
 01/14  08:00:00,2050524958.5749154,93198490.43548235,941093873.7368754 
 01/14  09:00:00,2310596180.9327087,258116385.82081038,1057793295.4182142 
 01/14  10:00:00,2213312630.396469,255387572.82581478,1057793295.4182142 
 01/14  11:00:00,2154907013.198103,255377965.44577354,1057793295.4182142 
 01/14  12:00:00,2290380058.4025617,255377965.44577354,1057793295.4182142 
 01/14  13:00:00,2068852021.2719889,127688982.72288677,882744162.896206 
 01/14  14:00:00,2088531853.5448427,127688982.72288677,882744162.896206 
 01/14  15:00:00,2108615792.063261,127688982.72288677,882744162.896206 
 01/14  16:00:00,2104710068.9041271,127793269.82502551,882744162.896206 
 01/14  17:00:00,2248419443.881,130101456.76794404,882744162.896206 
 01/14  18:00:00,2206235647.579801,48042695.07907109,824394452.0555365 
 01/14  19:00:00,1904986612.9387758,49438589.07487582,824394452.0555365 
 01/14  20:00:00,1638921581.7559562,38694479.62202592,746122165.6661776 
 01/14  21:00:00,1613941373.754241,36545657.73145594,746122165.6661776 
 01/14  22:00:00,1511181474.957347,36545657.73145594,746122165.6661776 
 01/14  23:00:00,1419231494.0232801,36545657.73145594,746122165.6661776 
 01/14  24:00:00,1352178600.3909466,36545657.73145594,746122165.6661776 
 01/15  01:00:00,1294793534.543042,36545657.73145594,746122165.6661776 
 01/15  02:00:00,1291160480.481618,36545657.73145594,746122165.6661776 
 01/15  03:00:00,1291086815.3253152,36545657.73145594,746122165.6661776 
 01/15  04:00:00,1287913478.7766142,36545657.73145594,746122165.6661776 
 01/15  05:00:00,1283819100.23068,36545657.73145594,746122165.6661776 
 01/15  06:00:00,1348049836.914839,36545657.73145594,746122165.6661776 
 01/15  07:00:00,1696991481.4328022,47289767.18430585,824394452.0555365 
 01/15  08:00:00,1654817241.6866133,46509080.861512676,824394452.0555365 
 01/15  09:00:00,1629018479.1570027,42879754.29016943,824394452.0555365 
 01/15  10:00:00,1509355821.163582,42559924.65578557,824394452.0555365 
 01/15  11:00:00,1349992465.8060374,42559924.65578557,824394452.0555365 
 01/15  12:00:00,1429373426.3956125,42559924.65578557,824394452.0555365 
 01/15  13:00:00,1672459397.1817193,42559924.65578557,824394452.0555365 
 01/15  14:00:00,1713199626.0554824,42559924.65578557,824394452.0555365 
 01/15  15:00:00,1769106282.156154,42559924.65578557,824394452.0555365 
 01/15  16:00:00,1745566600.5324945,42562922.70869906,824394452.0555365 
 01/15  17:00:00,1816604750.0000312,43216086.873166546,824394452.0555365 
 01/15  18:00:00,1833947511.188995,47925258.20126578,824394452.0555365 
 01/15  19:00:00,1803894593.448074,38694479.62202592,746122165.6661776 
 01/15  20:00:00,1631005994.1565225,36545657.73145594,746122165.6661776 
 01/15  21:00:00,1604312957.4122312,36545657.73145594,746122165.6661776 
 01/15  22:00:00,1502550632.628835,36545657.73145594,746122165.6661776 
 01/15  23:00:00,1407653579.8429096,36545657.73145594,746122165.6661776 
 01/15  24:00:00,1337174473.038077,36545657.73145594,746122165.6661776 
 01/16  01:00:00,1286583139.092348,36545657.73145594,746122165.6661776 
 01/16  02:00:00,1287010294.3796797,36545657.73145594,746122165.6661776 
 01/16  03:00:00,1284306144.9107683,36545657.73145594,746122165.6661776 
 01/16  04:00:00,1281961437.7366636,36545657.73145594,746122165.6661776 
 01/16  05:00:00,1281352439.6582358,36545657.73145594,746122165.6661776 
 01/16  06:00:00,1346367208.0330205,36545657.73145594,746122165.6661776 
 01/16  07:00:00,1695632249.8851058,47289767.18430585,824394452.0555365 
 01/16  08:00:00,1654060967.5982509,46586628.68239051,824394452.0555365 
 01/16  09:00:00,1640971138.2666168,42953124.33818798,824394452.0555365 
 01/16  10:00:00,1528672962.7568324,42559924.65578557,824394452.0555365 
 01/16  11:00:00,1397787682.4697444,42559924.65578557,824394452.0555365 
 01/16  12:00:00,1496687491.55458,42559924.65578557,824394452.0555365 
 01/16  13:00:00,1725239224.078,42559924.65578557,824394452.0555365 
 01/16  14:00:00,1804380684.0830197,42559924.65578557,824394452.0555365 
 01/16  15:00:00,1783647625.6225917,42559924.65578557,824394452.0555365 
 01/16  16:00:00,1698636060.3431864,42595868.109592445,824394452.0555365 
